episode_id,layout_id,condition,target_color,target_side_base,target_side_exterior_original,blue_block_side_base,red_block_side_base,chunk_index,phase,start,stop,executed_steps,progress_pregrasp,progress_full,seed,visual_condition,prompt_family,first_prompt,second_prompt,energy_first,energy_second,margin_first_minus_second,cartesian_x,cartesian_y,cartesian_z
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,2,pregrasp,32,48,16,0.375,0.3221476510067114,0,exterior_hflip,color,pick up the blue block,pick up the red block,0.3135230541229248,0.2846890091896057,0.028834044933319092,0.4444747567176819,-0.10329410433769226,0.39292797446250916
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,2,pregrasp,32,48,16,0.375,0.3221476510067114,0,exterior_hflip,side,pick up the left block,pick up the right block,0.2701296806335449,0.26462045311927795,0.005509227514266968,0.4444747567176819,-0.10329410433769226,0.39292797446250916
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,2,pregrasp,32,48,16,0.375,0.3221476510067114,1,exterior_hflip,color,pick up the blue block,pick up the red block,0.24927198886871338,0.24173933267593384,0.007532656192779541,0.4444747567176819,-0.10329410433769226,0.39292797446250916
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,2,pregrasp,32,48,16,0.375,0.3221476510067114,1,exterior_hflip,side,pick up the left block,pick up the right block,0.2247532308101654,0.22059838473796844,0.0041548460721969604,0.4444747567176819,-0.10329410433769226,0.39292797446250916
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,2,pregrasp,32,48,16,0.375,0.3221476510067114,2,exterior_hflip,color,pick up the blue block,pick up the red block,0.2247178554534912,0.208520770072937,0.0161970853805542,0.4444747567176819,-0.10329410433769226,0.39292797446250916
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,2,pregrasp,32,48,16,0.375,0.3221476510067114,2,exterior_hflip,side,pick up the left block,pick up the right block,0.19317179918289185,0.18957866728305817,0.003593131899833679,0.4444747567176819,-0.10329410433769226,0.39292797446250916
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,2,pregrasp,32,48,16,0.375,0.3221476510067114,3,exterior_hflip,color,pick up the blue block,pick up the red block,0.36948737502098083,0.3407445549964905,0.028742820024490356,0.4444747567176819,-0.10329410433769226,0.39292797446250916
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,2,pregrasp,32,48,16,0.375,0.3221476510067114,3,exterior_hflip,side,pick up the left block,pick up the right block,0.3203572630882263,0.31361669301986694,0.006740570068359375,0.4444747567176819,-0.10329410433769226,0.39292797446250916
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,2,pregrasp,32,48,16,0.375,0.3221476510067114,4,exterior_hflip,color,pick up the blue block,pick up the red block,0.2820659279823303,0.2653104364871979,0.016755491495132446,0.4444747567176819,-0.10329410433769226,0.39292797446250916
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,2,pregrasp,32,48,16,0.375,0.3221476510067114,4,exterior_hflip,side,pick up the left block,pick up the right block,0.2502673268318176,0.24173960089683533,0.0085277259349823,0.4444747567176819,-0.10329410433769226,0.39292797446250916
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,2,pregrasp,32,48,16,0.375,0.3221476510067114,5,exterior_hflip,color,pick up the blue block,pick up the red block,0.2622033655643463,0.23868699371814728,0.023516371846199036,0.4444747567176819,-0.10329410433769226,0.39292797446250916
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,2,pregrasp,32,48,16,0.375,0.3221476510067114,5,exterior_hflip,side,pick up the left block,pick up the right block,0.22711163759231567,0.22293655574321747,0.004175081849098206,0.4444747567176819,-0.10329410433769226,0.39292797446250916
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,2,pregrasp,32,48,16,0.375,0.3221476510067114,6,exterior_hflip,color,pick up the blue block,pick up the red block,0.22375622391700745,0.20639923214912415,0.0173569917678833,0.4444747567176819,-0.10329410433769226,0.39292797446250916
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,2,pregrasp,32,48,16,0.375,0.3221476510067114,6,exterior_hflip,side,pick up the left block,pick up the right block,0.19065283238887787,0.18639624118804932,0.004256591200828552,0.4444747567176819,-0.10329410433769226,0.39292797446250916
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,2,pregrasp,32,48,16,0.375,0.3221476510067114,7,exterior_hflip,color,pick up the blue block,pick up the red block,0.2891871929168701,0.2674514949321747,0.021735697984695435,0.4444747567176819,-0.10329410433769226,0.39292797446250916
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,2,pregrasp,32,48,16,0.375,0.3221476510067114,7,exterior_hflip,side,pick up the left block,pick up the right block,0.25635987520217896,0.2519124150276184,0.004447460174560547,0.4444747567176819,-0.10329410433769226,0.39292797446250916
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,2,pregrasp,32,48,16,0.375,0.3221476510067114,8,exterior_hflip,color,pick up the blue block,pick up the red block,0.25169503688812256,0.2305944561958313,0.02110058069229126,0.4444747567176819,-0.10329410433769226,0.39292797446250916
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,2,pregrasp,32,48,16,0.375,0.3221476510067114,8,exterior_hflip,side,pick up the left block,pick up the right block,0.21258129179477692,0.20822416245937347,0.004357129335403442,0.4444747567176819,-0.10329410433769226,0.39292797446250916
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,2,pregrasp,32,48,16,0.375,0.3221476510067114,9,exterior_hflip,color,pick up the blue block,pick up the red block,0.3516232967376709,0.32941335439682007,0.02220994234085083,0.4444747567176819,-0.10329410433769226,0.39292797446250916
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,2,pregrasp,32,48,16,0.375,0.3221476510067114,9,exterior_hflip,side,pick up the left block,pick up the right block,0.31496870517730713,0.3092226982116699,0.005746006965637207,0.4444747567176819,-0.10329410433769226,0.39292797446250916
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,3,pregrasp,48,64,16,0.5,0.42953020134228187,0,exterior_hflip,color,pick up the blue block,pick up the red block,0.22880831360816956,0.26507851481437683,-0.036270201206207275,0.49170392751693726,-0.11220402270555496,0.3432888984680176
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,3,pregrasp,48,64,16,0.5,0.42953020134228187,0,exterior_hflip,side,pick up the left block,pick up the right block,0.24821507930755615,0.22507724165916443,0.023137837648391724,0.49170392751693726,-0.11220402270555496,0.3432888984680176
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,3,pregrasp,48,64,16,0.5,0.42953020134228187,1,exterior_hflip,color,pick up the blue block,pick up the red block,0.3236997723579407,0.3590434193611145,-0.03534364700317383,0.49170392751693726,-0.11220402270555496,0.3432888984680176
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,3,pregrasp,48,64,16,0.5,0.42953020134228187,1,exterior_hflip,side,pick up the left block,pick up the right block,0.3416970372200012,0.32023513317108154,0.021461904048919678,0.49170392751693726,-0.11220402270555496,0.3432888984680176
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,3,pregrasp,48,64,16,0.5,0.42953020134228187,2,exterior_hflip,color,pick up the blue block,pick up the red block,0.25203925371170044,0.28804439306259155,-0.03600513935089111,0.49170392751693726,-0.11220402270555496,0.3432888984680176
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,3,pregrasp,48,64,16,0.5,0.42953020134228187,2,exterior_hflip,side,pick up the left block,pick up the right block,0.27308326959609985,0.251382440328598,0.02170082926750183,0.49170392751693726,-0.11220402270555496,0.3432888984680176
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,3,pregrasp,48,64,16,0.5,0.42953020134228187,3,exterior_hflip,color,pick up the blue block,pick up the red block,0.26039251685142517,0.2924513816833496,-0.03205886483192444,0.49170392751693726,-0.11220402270555496,0.3432888984680176
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,3,pregrasp,48,64,16,0.5,0.42953020134228187,3,exterior_hflip,side,pick up the left block,pick up the right block,0.2773985266685486,0.2604014575481415,0.016997069120407104,0.49170392751693726,-0.11220402270555496,0.3432888984680176
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,3,pregrasp,48,64,16,0.5,0.42953020134228187,4,exterior_hflip,color,pick up the blue block,pick up the red block,0.23759950697422028,0.26796865463256836,-0.030369147658348083,0.49170392751693726,-0.11220402270555496,0.3432888984680176
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,3,pregrasp,48,64,16,0.5,0.42953020134228187,4,exterior_hflip,side,pick up the left block,pick up the right block,0.25082653760910034,0.23295056819915771,0.017875969409942627,0.49170392751693726,-0.11220402270555496,0.3432888984680176
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,3,pregrasp,48,64,16,0.5,0.42953020134228187,5,exterior_hflip,color,pick up the blue block,pick up the red block,0.24801476299762726,0.2704307436943054,-0.02241598069667816,0.49170392751693726,-0.11220402270555496,0.3432888984680176
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,3,pregrasp,48,64,16,0.5,0.42953020134228187,5,exterior_hflip,side,pick up the left block,pick up the right block,0.2561216950416565,0.23988136649131775,0.016240328550338745,0.49170392751693726,-0.11220402270555496,0.3432888984680176
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,3,pregrasp,48,64,16,0.5,0.42953020134228187,6,exterior_hflip,color,pick up the blue block,pick up the red block,0.30282554030418396,0.33694571256637573,-0.03412017226219177,0.49170392751693726,-0.11220402270555496,0.3432888984680176
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,3,pregrasp,48,64,16,0.5,0.42953020134228187,6,exterior_hflip,side,pick up the left block,pick up the right block,0.32349637150764465,0.3044600486755371,0.019036322832107544,0.49170392751693726,-0.11220402270555496,0.3432888984680176
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,3,pregrasp,48,64,16,0.5,0.42953020134228187,7,exterior_hflip,color,pick up the blue block,pick up the red block,0.25992247462272644,0.30114302039146423,-0.04122054576873779,0.49170392751693726,-0.11220402270555496,0.3432888984680176
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,3,pregrasp,48,64,16,0.5,0.42953020134228187,7,exterior_hflip,side,pick up the left block,pick up the right block,0.28202399611473083,0.26755061745643616,0.014473378658294678,0.49170392751693726,-0.11220402270555496,0.3432888984680176
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,3,pregrasp,48,64,16,0.5,0.42953020134228187,8,exterior_hflip,color,pick up the blue block,pick up the red block,0.23110684752464294,0.26513761281967163,-0.034030765295028687,0.49170392751693726,-0.11220402270555496,0.3432888984680176
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,3,pregrasp,48,64,16,0.5,0.42953020134228187,8,exterior_hflip,side,pick up the left block,pick up the right block,0.24911436438560486,0.23176038265228271,0.017353981733322144,0.49170392751693726,-0.11220402270555496,0.3432888984680176
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,3,pregrasp,48,64,16,0.5,0.42953020134228187,9,exterior_hflip,color,pick up the blue block,pick up the red block,0.217720165848732,0.25395357608795166,-0.036233410239219666,0.49170392751693726,-0.11220402270555496,0.3432888984680176
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,3,pregrasp,48,64,16,0.5,0.42953020134228187,9,exterior_hflip,side,pick up the left block,pick up the right block,0.23702871799468994,0.21802985668182373,0.01899886131286621,0.49170392751693726,-0.11220402270555496,0.3432888984680176
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,4,pregrasp,64,80,16,0.625,0.5369127516778524,0,exterior_hflip,color,pick up the blue block,pick up the red block,0.2512507140636444,0.2762432098388672,-0.02499249577522278,0.5398674607276917,-0.10062642395496368,0.294189989566803
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,4,pregrasp,64,80,16,0.625,0.5369127516778524,0,exterior_hflip,side,pick up the left block,pick up the right block,0.2670990824699402,0.25170889496803284,0.015390187501907349,0.5398674607276917,-0.10062642395496368,0.294189989566803
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,4,pregrasp,64,80,16,0.625,0.5369127516778524,1,exterior_hflip,color,pick up the blue block,pick up the red block,0.2608569264411926,0.296390175819397,-0.035533249378204346,0.5398674607276917,-0.10062642395496368,0.294189989566803
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,4,pregrasp,64,80,16,0.625,0.5369127516778524,1,exterior_hflip,side,pick up the left block,pick up the right block,0.27978724241256714,0.26116347312927246,0.018623769283294678,0.5398674607276917,-0.10062642395496368,0.294189989566803
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,4,pregrasp,64,80,16,0.625,0.5369127516778524,2,exterior_hflip,color,pick up the blue block,pick up the red block,0.3132055401802063,0.34153032302856445,-0.028324782848358154,0.5398674607276917,-0.10062642395496368,0.294189989566803
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,4,pregrasp,64,80,16,0.625,0.5369127516778524,2,exterior_hflip,side,pick up the left block,pick up the right block,0.3287331461906433,0.3004329204559326,0.028300225734710693,0.5398674607276917,-0.10062642395496368,0.294189989566803
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,4,pregrasp,64,80,16,0.625,0.5369127516778524,3,exterior_hflip,color,pick up the blue block,pick up the red block,0.2553539276123047,0.291392058134079,-0.03603813052177429,0.5398674607276917,-0.10062642395496368,0.294189989566803
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,4,pregrasp,64,80,16,0.625,0.5369127516778524,3,exterior_hflip,side,pick up the left block,pick up the right block,0.27671387791633606,0.25386855006217957,0.022845327854156494,0.5398674607276917,-0.10062642395496368,0.294189989566803
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,4,pregrasp,64,80,16,0.625,0.5369127516778524,4,exterior_hflip,color,pick up the blue block,pick up the red block,0.2562083899974823,0.2916187047958374,-0.0354103147983551,0.5398674607276917,-0.10062642395496368,0.294189989566803
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,4,pregrasp,64,80,16,0.625,0.5369127516778524,4,exterior_hflip,side,pick up the left block,pick up the right block,0.2806169390678406,0.2697802782058716,0.010836660861968994,0.5398674607276917,-0.10062642395496368,0.294189989566803
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,4,pregrasp,64,80,16,0.625,0.5369127516778524,5,exterior_hflip,color,pick up the blue block,pick up the red block,0.2288283109664917,0.2713012099266052,-0.042472898960113525,0.5398674607276917,-0.10062642395496368,0.294189989566803
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,4,pregrasp,64,80,16,0.625,0.5369127516778524,5,exterior_hflip,side,pick up the left block,pick up the right block,0.2519727945327759,0.23069711029529572,0.021275684237480164,0.5398674607276917,-0.10062642395496368,0.294189989566803
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,4,pregrasp,64,80,16,0.625,0.5369127516778524,6,exterior_hflip,color,pick up the blue block,pick up the red block,0.2692466080188751,0.29075199365615845,-0.021505385637283325,0.5398674607276917,-0.10062642395496368,0.294189989566803
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,4,pregrasp,64,80,16,0.625,0.5369127516778524,6,exterior_hflip,side,pick up the left block,pick up the right block,0.2778947353363037,0.2556731700897217,0.02222156524658203,0.5398674607276917,-0.10062642395496368,0.294189989566803
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,4,pregrasp,64,80,16,0.625,0.5369127516778524,7,exterior_hflip,color,pick up the blue block,pick up the red block,0.2709099054336548,0.30882972478866577,-0.037919819355010986,0.5398674607276917,-0.10062642395496368,0.294189989566803
2026_08_18_00_50_52_802516_L1_right_C1,L1,C1,blue,right,left,right,left,4,pregrasp,64,80,16,0.625,0.5369127516778524,7,exterior_hflip,side,pick up the left block,pick up the right block,0.2947421669960022,0.28878775238990784,0.00595441460609436,0.5398674607276917,-0.10062642395496368,0.294189989566803
